0	3500.000244
0.00111	3617.675537
0.001666	3620.072998
0.003765	3620.071777
0.006264	3620.071533
0.010488	3620.071533
0.014305	3620.071533
0.021693	3620.071289
0.027494	3620.071045
0.035221	3620.06958
0.04263	3620.064941
0.051666	3620.061279
0.061481	3620.060547
0.071481	3620.05957
0.081481	3620.056641
0.091481	3620.053467
0.101481	3620.052246
0.111481	3620.051758
0.121481	3620.051758
0.131481	3620.052246
0.141481	3620.05127
0.151481	3620.050781
0.161481	3620.052002
0.166481	3619.999268
0.16932	3619.835205
0.170919	3619.937744
0.173765	3620.06665
0.183765	3620.06665
0.193765	3620.069336
0.196265	3619.563721
0.197515	3619.937744
0.200405	3620.066162
0.206099	3620.066162
0.216099	3620.065918
0.218599	3619.639648
0.219849	3619.898438
0.221804	3620.066406
0.22665	3620.066162
0.23665	3620.065918
0.24665	3620.067627
0.249153	3619.739502
0.250404	3619.991455
0.252867	3620.066162
0.258483	3620.066406
0.268483	3620.067383
0.278483	3620.025391
0.283483	3619.834961
0.285983	3619.836426
0.287233	3619.963135
0.290325	3620.065918
0.296439	3620.066162
0.306439	3620.066406
0.316439	3620.069336
0.32393	3619.935303
0.327675	3619.675293
0.329548	3619.789063
0.330712	3620.066406
0.33556	3620.066162
0.345431	3620.06665
0.353431	3619.937012
0.357431	3619.737793
0.359431	3619.868897
0.361101	3620.066162
0.367065	3620.066162
0.377065	3620.067139
0.387065	3620.014893
0.392065	3619.835693
0.394565	3619.859619
0.396153	3620.066406
0.404094	3620.066162
0.414094	3620.070068
0.424094	3620.013428
0.429094	3619.810547
0.431594	3619.795654
0.433009	3620.065918
0.440085	3620.066162
0.450085	3620.068359
0.460085	3620.07251
0.465406	3619.862793
0.468067	3619.800537
0.469507	3620.066162
0.476711	3620.066406
0.486711	3620.069336
0.496711	3620.074219
0.506711	3620.012451
0.511711	3619.781738
0.514211	3619.716797
0.515461	3620.065918
0.521711	3620.066406
0.531711	3620.069336
0.541711	3620.07251
0.549434	3620.005615
0.553296	3619.813721
0.555226	3619.806152
0.556698	3620.066162
0.563474	3620.06665
0.573474	3620.069336
0.582531	3619.98877
0.587059	3619.72168
0.589324	3619.743164
0.590537	3620.066406
0.596603	3620.06665
0.606603	3620.067871
0.616603	3620.009033
0.621603	3619.783691
0.624103	3619.76416
0.625384	3620.066162
0.631788	3620.066406
0.641788	3620.069092
0.651788	3620.072754
0.657059	3619.84375
0.659695	3619.771484
0.661013	3620.066162
0.667602	3620.06665
0.677602	3620.069092
0.687602	3620.073486
0.692602	3619.770996
0.695102	3619.681885
0.696352	3620.022461
0.701156	3620.066162
0.710023	3620.068604
0.720023	3620.023926
0.725023	3619.89624
0.727523	3619.927979
0.729322	3620.066162
0.734452	3620.06665
0.744452	3620.067383
0.754452	3620.071045
0.759631	3619.883789
0.762221	3619.912109
0.764123	3620.066162
0.773634	3620.067383
0.783634	3620.068359
0.793634	3620.071777
0.798634	3619.822022
0.801134	3619.769531
0.802384	3620.066406
0.808634	3620.06665
0.818634	3620.069092
0.828634	3620.067871
0.831827	3619.871582
0.833428	3620.007324
0.836516	3620.066162
0.845765	3620.067627
0.855765	3620.071289
0.865624	3620.015137
0.870554	3619.878174
0.873018	3619.924561
0.875105	3620.066162
0.882357	3620.067139
0.892357	3620.069824
0.902357	3620.068115
0.90802	3619.901856
0.910851	3619.880859
0.912611	3620.066162
0.921411	3620.067139
0.931411	3620.068115
0.941411	3620.068359
0.949474	3619.979248
0.953506	3619.730957
0.955522	3619.811523
0.956846	3620.066162
0.96322	3620.067139
0.97322	3620.06958
0.980891	3619.931885
0.984726	3619.756836
0.986644	3619.936768
0.989158	3620.066162
0.997686	3620.067383
1.007686	3620.068115
1.017686	3620.071045
1.027686	3620.01001
1.032686	3619.799316
1.035186	3619.782715
1.036562	3620.066162
1.043442	3620.06665
1.053442	3620.069336
1.063442	3620.068115
1.069162	3619.87207
1.072022	3619.770996
1.073452	3620.066162
1.080601	3620.066406
1.090601	3620.068604
1.100601	3620.019531
1.105601	3619.918213
1.108101	3619.941895
1.11102	3620.066162
1.117768	3620.067383
1.127768	3620.067871
1.137768	3620.070313
1.147768	3620.068115
1.154888	3619.841797
1.158448	3619.61792
1.160228	3619.73584
1.161428	3620.02124
1.166104	3620.066162
1.175562	3620.067383
1.184398	3619.945801
1.188816	3619.684326
1.191026	3619.790772
1.192289	3620.066162
1.198604	3620.066406
1.208604	3620.068604
1.218604	3620.020508
1.223604	3619.745606
1.226104	3619.776856
1.227354	3620.066162
1.233604	3620.066406
1.243604	3620.068359
1.253604	3620.068115
1.263604	3620.068359
1.269217	3619.792481
1.272024	3619.694824
1.273427	3619.965332
1.276897	3620.066162
